entity_id,state,entity_name,entity_kind,universe_vintage,research_status,source_id,last_checked_on,notes
54001,WV,Barbour County,county_equivalent,2025,not_researched,,,
54003,WV,Berkeley County,county_equivalent,2025,not_researched,,,
54005,WV,Boone County,county_equivalent,2025,not_researched,,,
54007,WV,Braxton County,county_equivalent,2025,not_researched,,,
54009,WV,Brooke County,county_equivalent,2025,not_researched,,,
54011,WV,Cabell County,county_equivalent,2025,not_researched,,,
54013,WV,Calhoun County,county_equivalent,2025,not_researched,,,
54015,WV,Clay County,county_equivalent,2025,not_researched,,,
54017,WV,Doddridge County,county_equivalent,2025,not_researched,,,
54019,WV,Fayette County,county_equivalent,2025,not_researched,,,
54021,WV,Gilmer County,county_equivalent,2025,not_researched,,,
54023,WV,Grant County,county_equivalent,2025,not_researched,,,
54025,WV,Greenbrier County,county_equivalent,2025,not_researched,,,
54027,WV,Hampshire County,county_equivalent,2025,not_researched,,,
54029,WV,Hancock County,county_equivalent,2025,not_researched,,,
54031,WV,Hardy County,county_equivalent,2025,not_researched,,,
54033,WV,Harrison County,county_equivalent,2025,not_researched,,,
54035,WV,Jackson County,county_equivalent,2025,not_researched,,,
54037,WV,Jefferson County,county_equivalent,2025,candidate_found,wv.jefferson_county.bids,2026-07-15,Jefferson County
54039,WV,Kanawha County,county_equivalent,2025,not_researched,,,
54041,WV,Lewis County,county_equivalent,2025,not_researched,,,
54043,WV,Lincoln County,county_equivalent,2025,not_researched,,,
54045,WV,Logan County,county_equivalent,2025,not_researched,,,
54047,WV,McDowell County,county_equivalent,2025,not_researched,,,
54049,WV,Marion County,county_equivalent,2025,not_researched,,,
54051,WV,Marshall County,county_equivalent,2025,not_researched,,,
54053,WV,Mason County,county_equivalent,2025,not_researched,,,
54055,WV,Mercer County,county_equivalent,2025,not_researched,,,
54057,WV,Mineral County,county_equivalent,2025,not_researched,,,
54059,WV,Mingo County,county_equivalent,2025,not_researched,,,
54061,WV,Monongalia County,county_equivalent,2025,not_researched,,,
54063,WV,Monroe County,county_equivalent,2025,not_researched,,,
54065,WV,Morgan County,county_equivalent,2025,not_researched,,,
54067,WV,Nicholas County,county_equivalent,2025,not_researched,,,
54069,WV,Ohio County,county_equivalent,2025,not_researched,,,
54071,WV,Pendleton County,county_equivalent,2025,not_researched,,,
54073,WV,Pleasants County,county_equivalent,2025,not_researched,,,
54075,WV,Pocahontas County,county_equivalent,2025,not_researched,,,
54077,WV,Preston County,county_equivalent,2025,not_researched,,,
54079,WV,Putnam County,county_equivalent,2025,not_researched,,,
54081,WV,Raleigh County,county_equivalent,2025,not_researched,,,
54083,WV,Randolph County,county_equivalent,2025,not_researched,,,
54085,WV,Ritchie County,county_equivalent,2025,not_researched,,,
54087,WV,Roane County,county_equivalent,2025,not_researched,,,
54089,WV,Summers County,county_equivalent,2025,not_researched,,,
54091,WV,Taylor County,county_equivalent,2025,not_researched,,,
54093,WV,Tucker County,county_equivalent,2025,not_researched,,,
54095,WV,Tyler County,county_equivalent,2025,not_researched,,,
54097,WV,Upshur County,county_equivalent,2025,not_researched,,,
54099,WV,Wayne County,county_equivalent,2025,not_researched,,,
54101,WV,Webster County,county_equivalent,2025,not_researched,,,
54103,WV,Wetzel County,county_equivalent,2025,not_researched,,,
54105,WV,Wirt County,county_equivalent,2025,not_researched,,,
54107,WV,Wood County,county_equivalent,2025,not_researched,,,
54109,WV,Wyoming County,county_equivalent,2025,not_researched,,,
